121.574126,24.999139,7:00:00,200,55,160,2
121.57319,25.000539,7:00:00,100,25,75,2
121.571967,25.001836,,,,,
121.571884,25.002225,7:00:00,150,0,105,2
121.571938,25.002988,,,,,
121.571549,25.004308,,,,,
121.569604,25.004901,,,,,
121.568504,25.004914,,,,,
121.567937,25.005045,7:00:00,120,10,75,2
121.567063,25.005583,7:00:00,120,10,75,2
121.56674,25.00584,,,,,
121.56535,25.009906,,,,,
121.563838,25.011063,,,,,
121.563449,25.011859,,,,,
121.563411,25.012838,7:00:00,150,0,121,2
121.563313,25.013258,7:00:00,150,0,125,2
121.563236,25.013365,,,,,
121.562765,25.013587,,,,,
121.562547,25.013831,,,,,
121.562388,25.014146,7:00:00,150,0,125,2
121.562063,25.014702,,,,,
121.561254,25.015392,7:00:00,150,0,125,2
121.560653,25.016028,,,,,
121.560208,25.017088,7:00:00,150,0,125,2
121.559953,25.017523,,,,,
121.559025,25.018475,7:00:00,150,140,120,2
121.558553,25.018856,7:00:00,150,140,105,2
121.557639,25.019707,7:00:00,150,140,105,2
121.556676,25.020604,7:00:00,150,152,83,3
121.55565,25.021554,7:00:00,150,0,100,2
121.55476,25.02241,7:00:00,150,0,100,2
121.55408,25.023026,7:00:00,150,145,105,2
121.552686,25.024326,7:00:00,200,100,118,3
121.550427,25.02455,7:00:00,200,190,110,2
121.54903,25.024642,7:00:00,200,185,80,4
121.548951,25.024641,,,,,
121.548953,25.025943,7:00:00,200,90,140,2
121.548971,25.028018,7:00:00,200,90,120,2
121.548984,25.029882,7:00:00,200,90,125,2
121.548987,25.03091,7:00:00,200,90,120,2
121.549016,25.033075,7:00:00,200,120,80,2
121.549025,25.035439,7:00:00,200,80,120,2
121.549046,25.036983,7:00:00,200,89,96,2
121.549027,25.037391,7:00:00,200,74,126,2
121.549293,25.037955,7:00:00,200,74,126,2
121.549081,25.03823,,,,,
121.5491,25.038592,7:00:00,200,74,126,2
121.549078,25.039906,7:00:00,200,115,100,2
121.549085,25.041369,7:00:00,200,105,95,5
121.549091,25.042541,7:00:00,200,80,130,2
121.549117,25.044656,7:00:00,200,0,100,5
121.549148,25.046122,7:00:00,200,80,125,2
121.549143,25.048128,7:00:00,200,95,105,3
121.549176,25.049897,7:00:00,100,20,80,2
121.549161,25.05159,7:00:00,200,108,92,4
121.549237,25.054269,7:00:00,200,80,127,3
121.549225,25.055705,7:00:00,200,80,140,3
121.549257,25.057577,7:00:00,200,100,96,3
121.550909,25.061327,7:00:00,200,169,31,3
121.551067,25.061603,,,,,
121.548,25.06213,7:00:00,200,160,130,2
121.54674,25.062163,7:00:00,200,160,130,2
121.544412,25.062276,7:00:00,200,205,90,3
121.542584,25.062455,7:00:00,200,180,150,2
121.541,25.062461,7:00:00,200,180,125,2
121.537356,25.06247,7:00:00,200,203,171,3
121.536871,25.062487,7:00:00,200,174,121,4
121.53503,25.062528,7:00:00,200,185,145,2
121.533383,25.06259,7:00:00,200,110,90,3
121.531777,25.062616,7:00:00,200,180,150,2
121.530377,25.062648,7:00:00,200,197,128,2
121.529065,25.062687,7:00:00,200,190,135,2
121.527956,25.062718,7:00:00,200,0,135,4
121.525722,25.062779,7:00:00,200,200,125,2
121.524439,25.062803,7:00:00,200,185,145,2
121.52277,25.062878,7:00:00,200,190,120,4
121.520888,25.062955,7:00:00,200,180,150,2
121.518456,25.06298,7:00:00,200,191,119,3
121.51612,25.063031,7:00:00,200,185,145,2
121.514841,25.063098,7:00:00,200,0,120,3
121.513729,25.063138,7:00:00,200,0,140,3
121.512228,25.063099,7:00:00,200,0,145,2
121.511265,25.06308,7:00:00,200,203,97,2
