ZIDDL00,康定路 ? ?艋舺大道-桂林路,121.501226,25.03520504,121.501469,25.03658498
Z8001H0,洲美往北　中正社中,121.501322,25.09052799,121.506719,25.08409704
Z8001H1,洲美往北 ?中正社中1,121.501322,25.09052799,121.506719,25.08409704
ZVCGQ40,承德路 ? ?大業路-吉利街,121.5015,25.11949898,121.503337,25.117813
Z5280E0,環河快往南 中興橋,121.501675,25.04544898,121.500128,25.04289699
ZIME520,桂林路 ? ?康定路-中華路,121.501794,25.03830798,121.503844,25.037994
ZH6DG60,莒光路 ? ?中華路-萬大路,121.50226,25.03121103,121.500585,25.03115303
ZH7E720,莒光路 ? ?萬大路-中華路,121.50226,25.03121103,121.504123,25.03125004
ZHHDF60,艋舺大道 ?和平西路-西園路,121.502278,25.03314298,121.500523,25.03281495
ZHPEB20,艋舺大道 ?西園路-和平西路,121.502278,25.03314298,121.504857,25.03377497
ZGQDF60,西藏路 ? ?中華路-萬大路,121.502303,25.02969398,121.500538,25.02939297
ZGUEI20,西藏路 ? ?萬大路-中華路,121.502303,25.02969398,121.504118,25.02999497
Z5270E0,環河快往南 忠孝橋-中興橋,121.503459,25.04686496,121.501675,25.04544898
Z4070G0,水源快往北 青年路-萬大路,121.504086,25.02004599,121.496989,25.01662095
ZGYER20,西藏路 ? ?中華路-汀州路,121.504118,25.02999497,121.507212,25.03064304
Z5261E0,環河快往南 忠孝橋上匝道,121.504301,25.04996696,121.503459,25.04686496
ZJQEB00,昆明街 ? ?成都路-忠孝西路,121.504532,25.04149502,121.504825,25.04300199
ZHHEF20,和平西路 ?南海路-中華路,121.504857,25.03377497,121.505301,25.03340304
ZIME560,桂林路 ? ?中華路-康定路,121.505161,25.03775497,121.503844,25.037994
ZH7EV20,莒光路 ? ?中華路-和平西路,121.505301,25.03340304,121.507889,25.03121898
ZI9EM00,中華路 ? ?和平西路-愛國西路,121.505301,25.03340304,121.50663,25.03599897
Z8260A0,環北往南　社中中正,121.505458,25.08564297,121.507375,25.08145003
ZTWD760,重陽大橋 延平北路六段-重陽橋,121.505625,25.08565702,121.499371,25.08459204
Z0112A0,環河快往北 市民下匝道,121.505632,25.04794601,121.507058,25.05040898
Z5080A0,環河快往北 市民民生,121.505632,25.04794601,121.508492,25.05703097
ZGNEB00,中華路 ? ?泉州街-和平西路,121.505894,25.02800203,121.504798,25.02918004
ZJPEI40,西寧南路 ?峨嵋街-內江街,121.506196,25.04366504,121.505934,25.04273604
ZKXET20,忠孝西路 ?環河北路-塔城街,121.506504,25.04889099,121.507623,25.04861696
Z6171C0,環東出城　園區匝道,121.506687,25.050471,121.617806,25.06217002
Z8010A0,洲美往北　社中通河,121.506719,25.08409704,121.498531,25.09908597
Z8010A2,洲美往北　跨河橋段,121.506719,25.08409704,121.498531,25.09908597
ZH7E760,莒光路 ? ?和平西路-中華路,121.506759,25.03123196,121.504123,25.03125004
